,School_ID,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
921,646MS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,31,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
922,646,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,38,21,55%,10,26%,7,18%,0,0%,7,18%,0.407894737,1.631578937
923,646HS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
924,646MS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,4,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
925,646MS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,IEP,30,19,63%,7,23%,4,13%,0,0%,4,13%,0.375,1.500000015
926,646,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
927,646MS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
928,646MS,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
929,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Math,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
930,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Math,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
931,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Science,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
932,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Science,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
933,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
934,654,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
935,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Math,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
936,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Math,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
937,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Science,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
938,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Science,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
939,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
940,654,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
941,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,44,35,80%,7,16%,2,5%,0,0%,2,5%,0.3125,1.250000015
942,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,158,64,41%,76,48%,16,10%,2,1%,18,11%,0.430379747,1.721519034
943,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,38,95%,2,5%,0,0%,0,0%,0,0%,0.2625,1.04999999
944,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,145,116,80%,18,12%,10,7%,1,1%,11,8%,0.320689655,1.282758631
945,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,39,31,79%,6,15%,2,5%,0,0%,2,5%,0.314102564,1.256410282
946,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,141,65,46%,50,35%,26,18%,0,0%,26,18%,0.430851064,1.723404259
947,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
948,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
949,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
950,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
951,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,16,11,69%,3,19%,2,13%,0,0%,2,13%,0.359375,1.4375
952,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
953,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
954,701,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
955,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,44,35,80%,7,16%,2,5%,0,0%,2,5%,0.3125,1.250000015
956,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,158,64,41%,76,48%,16,10%,2,1%,18,11%,0.430379747,1.721519034
957,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,38,95%,2,5%,0,0%,0,0%,0,0%,0.2625,1.04999999
958,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,145,116,80%,18,12%,10,7%,1,1%,11,8%,0.320689655,1.282758631
959,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,39,31,79%,6,15%,2,5%,0,0%,2,5%,0.314102564,1.256410282
960,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,141,65,46%,50,35%,26,18%,0,0%,26,18%,0.430851064,1.723404259
961,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
962,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
963,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
964,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
965,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,16,11,69%,3,19%,2,13%,0,0%,2,13%,0.359375,1.4375
966,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
967,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
968,701,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
969,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,23,85%,4,15%,0,0%,0,0%,0,0%,0.287037037,1.148148179
970,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,121,58,48%,52,43%,10,8%,1,1%,11,9%,0.404958678,1.619834688
971,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,24,23,96%,1,4%,0,0%,0,0%,0,0%,0.260416667,1.041666649
972,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,113,83,73%,22,19%,7,6%,1,1%,8,7%,0.336283186,1.345132764
973,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,22,81%,5,19%,0,0%,0,0%,0,0%,0.296296296,1.185185164
974,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,115,37,32%,44,38%,33,29%,1,1%,34,30%,0.495652174,1.982608665
975,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
976,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
977,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
978,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
979,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
980,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
981,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,23,85%,4,15%,0,0%,0,0%,0,0%,0.287037037,1.148148179
982,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,121,58,48%,52,43%,10,8%,1,1%,11,9%,0.404958678,1.619834688
983,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,24,23,96%,1,4%,0,0%,0,0%,0,0%,0.260416667,1.041666649
984,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,113,83,73%,22,19%,7,6%,1,1%,8,7%,0.336283186,1.345132764
985,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,22,81%,5,19%,0,0%,0,0%,0,0%,0.296296296,1.185185164
986,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,115,37,32%,44,38%,33,29%,1,1%,34,30%,0.495652174,1.982608665
987,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
988,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
989,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
990,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
991,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
992,712,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
993,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Math,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,45,31,69%,13,29%,1,2%,0,0%,1,2%,0.333333333,1.333333379
994,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Math,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,207,47,23%,126,61%,32,15%,2,1%,34,16%,0.486714976,1.94685984
995,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Science,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,42,34,81%,8,19%,0,0%,0,0%,0,0%,0.297619048,1.190476209
996,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Science,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,204,97,48%,77,38%,27,13%,3,1%,30,15%,0.421568627,1.686274502
997,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Literature,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,27,68%,10,25%,3,8%,0,0%,3,8%,0.35,1.400000021
998,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,IEP,73,51,70%,District,,,,Keystone,Literature,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,199,51,26%,81,41%,63,32%,4,2%,67,34%,0.525125628,2.100502514
999,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Math,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,45,31,69%,13,29%,1,2%,0,0%,1,2%,0.333333333,1.333333379
1000,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Math,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,207,47,23%,126,61%,32,15%,2,1%,34,16%,0.486714976,1.94685984
1001,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Science,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,42,34,81%,8,19%,0,0%,0,0%,0,0%,0.297619048,1.190476209
1002,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Science,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,204,97,48%,77,38%,27,13%,3,1%,30,15%,0.421568627,1.686274502
1003,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Literature,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,27,68%,10,25%,3,8%,0,0%,3,8%,0.35,1.400000021
1004,801,801,ABRAHAM LINCOLN HIGH SCHOOL,2013-2014,Not IEP,246,200,81%,District,,,,Keystone,Literature,Abraham Lincoln High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,199,51,26%,81,41%,63,32%,4,2%,67,34%,0.525125628,2.100502514
1005,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,57,39,68%,14,25%,4,7%,0,0%,4,7%,0.346491228,1.38596493
1006,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,631,159,25%,244,39%,178,28%,50,8%,228,36%,0.547147385,2.188589513
1007,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,41,32,78%,8,20%,1,2%,0,0%,1,2%,0.31097561,1.243902393
1008,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,611,227,37%,179,29%,165,27%,40,7%,205,34%,0.507364975,2.029459864
1009,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,48,27,56%,18,38%,3,6%,0,0%,3,6%,0.375,1.5
1010,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,Keystone,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,606,127,21%,200,33%,268,44%,11,2%,279,46%,0.567244224,2.268976927
1011,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,13,2,15%,5,38%,2,15%,4,31%,6,46%,0.653846154,2.615384698
1012,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,13,2,15%,5,38%,2,15%,4,31%,6,46%,0.653846154,2.615384698
1013,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,13,5,38%,4,31%,4,31%,0,0%,4,31%,0.480769231,1.923076988
1014,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,13,5,38%,4,31%,4,31%,0,0%,4,31%,0.480769231,1.923076988
1015,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
1016,802,802,NORTHEAST HIGH SCHOOL,2013-2014,IEP,115,84,73%,District,,,,PSSA,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
1017,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,57,39,68%,14,25%,4,7%,0,0%,4,7%,0.346491228,1.38596493
1018,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,631,159,25%,244,39%,178,28%,50,8%,228,36%,0.547147385,2.188589513
1019,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,41,32,78%,8,20%,1,2%,0,0%,1,2%,0.31097561,1.243902393
1020,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,611,227,37%,179,29%,165,27%,40,7%,205,34%,0.507364975,2.029459864
1021,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,48,27,56%,18,38%,3,6%,0,0%,3,6%,0.375,1.5
1022,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,Keystone,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,Not IEP,606,127,21%,200,33%,268,44%,11,2%,279,46%,0.567244224,2.268976927
1023,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,PSSA,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,13,2,15%,5,38%,2,15%,4,31%,6,46%,0.653846154,2.615384698
1024,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,PSSA,Literature,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,13,2,15%,5,38%,2,15%,4,31%,6,46%,0.653846154,2.615384698
1025,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,PSSA,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,13,5,38%,4,31%,4,31%,0,0%,4,31%,0.480769231,1.923076988
1026,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,PSSA,Math,Northeast High School,NEIGHBORHOOD NETWORK 8,11,IEP,13,5,38%,4,31%,4,31%,0,0%,4,31%,0.480769231,1.923076988
1027,802,802,NORTHEAST HIGH SCHOOL,2013-2014,Not IEP,612,497,81%,District,,,,PSSA,Science,Northeast High School,NEIGHBORHOOD NETWORK 8,All Grades,IEP,6,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
